co_ppm,o3_ppb,no2_ppb,temperature,humidity,pm1,pm25,pm10,pm1_label,pm25_label,pm10_label,no2_label,o3_label,co_label,temperature_label,humidity_label,label_sum,risk_label
1.821996,10.0,11.94352,28.8,42,23,33,36,1,1,0,0,0,1,1,0,4,1
1.990213,10.0,12.30136,29.1,41,23,33,37,1,1,0,0,0,1,1,0,4,1
1.791536,10.0,12.28002,29.3,41,23,33,36,1,1,0,0,0,1,1,0,4,1
1.847754,10.0,10.81748,29.5,40,23,31,36,1,1,0,0,0,1,1,0,4,1
1.778987,10.0,11.39637,29.7,39,23,32,35,1,1,0,0,0,1,1,0,4,1
1.700616,10.0,12.30136,29.8,39,22,32,35,1,1,0,0,0,0,1,0,3,0
1.632392,10.0,13.027,30.0,38,22,32,35,1,1,0,0,0,0,1,0,3,0
1.623184,10.0,12.73614,30.1,37,23,32,36,1,1,0,0,0,0,1,0,3,0
1.518497,10.0,13.74804,30.1,36,22,32,38,1,1,0,0,0,0,1,0,3,0
1.518497,10.0,13.60539,30.2,35,22,32,37,1,1,0,0,0,0,1,0,3,0
1.522824,10.0,13.20932,30.2,35,23,33,38,1,1,0,0,0,0,1,0,3,0
1.452848,10.0,13.23229,30.2,35,23,33,38,1,1,0,0,0,0,1,0,3,0
1.354246,10.0,13.1635,30.2,35,23,33,36,1,1,0,0,0,0,1,0,3,0
1.26525,10.0,13.32458,30.2,35,24,34,37,1,1,0,0,0,0,1,0,3,0
1.227154,10.0,14.79042,30.3,35,22,33,37,1,1,0,0,0,0,1,0,3,0
1.334866,10.0,14.13597,30.3,35,22,32,36,1,1,0,0,0,0,1,0,3,0
1.373873,10.0,12.91434,30.3,34,22,32,36,1,1,0,0,0,0,1,1,4,1
1.188302,10.0,13.20932,30.3,33,22,32,36,1,1,0,0,0,0,1,1,4,1
1.164126,10.0,13.55818,30.3,33,23,33,37,1,1,0,0,0,0,1,1,4,1
1.190044,10.0,12.51685,30.3,33,22,32,35,1,1,0,0,0,0,1,1,4,1
1.150499,10.0,12.75828,30.3,33,22,32,35,1,1,0,0,0,0,1,1,4,1
1.125309,10.0,12.78045,30.3,32,22,33,36,1,1,0,0,0,0,1,1,4,1
1.071507,10.0,13.20932,30.3,32,23,34,38,1,1,0,0,0,0,1,1,4,1
1.061958,10.0,14.998,30.2,32,23,35,38,1,1,0,0,0,0,1,1,4,1
1.049334,10.0,13.58176,30.2,31,23,35,38,1,1,0,0,0,0,1,1,4,1
1.071507,10.0,13.20932,30.2,32,23,35,38,1,1,0,0,0,0,1,1,4,1
0.998551,10.0,13.44086,30.1,31,21,32,35,1,1,0,0,0,0,1,1,4,1
1.024456,10.0,13.58176,30.0,31,22,33,36,1,1,0,0,0,0,1,1,4,1
2.075512,10.0,11.06469,29.9,31,22,33,36,1,1,0,0,0,1,1,1,5,2
1.461173,10.0,11.53579,29.9,31,22,33,36,1,1,0,0,0,0,1,1,4,1
1.586826,10.0,10.89297,29.8,34,22,33,36,1,1,0,0,0,0,1,1,4,1
1.198792,10.0,14.48458,29.8,38,22,33,36,1,1,0,0,0,0,1,0,3,0
1.065133,10.0,13.94063,29.8,40,22,33,36,1,1,0,0,0,0,1,0,3,0
1.016781,10.0,13.9892,29.8,42,21,32,35,1,1,0,0,0,0,1,0,3,0
1.004598,10.0,14.48458,29.8,42,21,32,35,1,1,0,0,0,0,1,0,3,0
1.004598,10.0,13.2553,29.8,40,21,32,35,1,1,0,0,0,0,1,0,3,0
0.998551,10.0,13.58176,29.7,37,21,32,35,1,1,0,0,0,0,1,0,3,0
0.991035,10.0,13.9892,29.5,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.995539,10.0,13.79593,29.4,35,22,32,34,1,1,0,0,0,0,1,0,3,0
0.96435,10.0,13.1635,29.3,35,21,31,34,1,1,0,0,0,0,1,0,3,0
0.929668,10.0,13.89223,29.2,35,22,32,34,1,1,0,0,0,0,1,0,3,0
0.980587,10.0,13.20932,29.1,35,21,32,35,1,1,0,0,0,0,1,0,3,0
0.951225,10.0,12.40864,29.1,35,21,32,35,1,1,0,0,0,0,1,0,3,0
0.915513,10.0,12.91434,29.0,35,22,33,37,1,1,0,0,0,0,1,0,3,0
0.971703,10.0,12.84722,29.0,35,22,33,37,1,1,0,0,0,0,1,0,3,0
0.931093,10.0,12.91434,29.0,35,21,31,34,1,1,0,0,0,0,1,0,3,0
0.88634,10.0,12.86956,29.0,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.923985,10.0,11.77873,29.0,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.89184,10.0,11.6769,29.0,35,21,31,34,1,1,0,0,0,0,1,0,3,0
0.914107,10.0,12.49514,29.0,35,22,32,34,1,1,0,0,0,0,1,0,3,0
0.882234,10.0,11.79921,29.0,35,22,32,34,1,1,0,0,0,0,1,0,3,0
0.867301,10.0,11.69719,29.0,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.827569,10.0,12.30136,29.0,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.861919,10.0,11.3766,29.0,35,22,32,35,1,1,0,0,0,0,1,0,3,0
0.849907,10.0,11.94352,29.1,35,23,33,36,1,1,0,0,0,0,1,0,3,0
0.834092,10.0,13.20932,29.1,35,23,33,36,1,1,0,0,0,0,1,0,3,0
0.809514,10.0,13.65278,29.2,34,22,34,38,1,1,0,0,0,0,1,1,4,1
0.821086,10.0,13.20932,29.2,34,22,33,36,1,1,0,0,0,0,1,1,4,1
0.801869,10.0,13.94063,29.3,34,21,32,35,1,1,0,0,0,0,1,1,4,1
0.836711,10.0,13.55818,29.3,34,22,32,34,1,1,0,0,0,0,1,1,4,1
0.818503,10.0,12.38711,29.3,34,22,32,34,1,1,0,0,0,0,1,1,4,1
0.798068,10.0,12.95929,29.3,34,22,32,35,1,1,0,0,0,0,1,1,4,1
0.780506,10.0,13.34776,29.3,33,21,31,34,1,1,0,0,0,0,1,1,4,1
0.779262,10.0,13.27835,29.2,33,21,31,34,1,1,0,0,0,0,1,1,4,1
0.778021,10.0,13.70033,29.2,33,22,32,34,1,1,0,0,0,0,1,1,4,1
0.768141,10.0,13.11784,29.2,33,22,32,34,1,1,0,0,0,0,1,1,4,1
0.754711,10.0,13.32458,29.1,33,22,31,33,1,1,0,0,0,0,1,1,4,1
0.755925,10.0,14.03795,29.1,33,22,31,33,1,1,0,0,0,0,1,1,4,1
0.734302,10.0,14.30919,29.0,33,23,32,36,1,1,0,0,0,0,1,1,4,1
0.758356,10.0,14.63668,29.0,33,23,32,36,1,1,0,0,0,0,1,1,4,1
0.746257,10.0,14.38409,28.9,33,22,31,34,1,1,0,0,0,0,1,1,4,1
0.752288,10.0,14.48458,28.9,33,22,31,34,1,1,0,0,0,0,1,1,4,1
0.743854,10.0,14.76468,28.8,33,22,31,34,1,1,0,0,0,0,1,1,4,1
0.745055,10.0,13.96489,28.7,33,23,32,36,1,1,0,0,0,0,1,1,4,1
0.751079,10.0,13.96489,28.6,33,23,32,36,1,1,0,0,0,0,1,1,4,1
0.72484,10.0,13.96489,28.5,33,23,33,36,1,1,0,0,0,0,1,1,4,1
0.715469,10.0,13.41753,28.5,33,23,32,36,1,1,0,0,0,0,1,1,4,1
0.718973,10.0,12.86956,28.4,33,23,32,34,1,1,0,0,0,0,1,1,4,1
0.715469,10.0,12.71403,28.4,34,23,32,34,1,1,0,0,0,0,1,1,4,1
0.723664,10.0,12.62602,28.3,34,22,31,34,1,1,0,0,0,0,1,1,4,1
0.709658,10.0,13.72416,28.3,34,23,32,35,1,1,0,0,0,0,1,1,4,1
0.718973,10.0,13.14065,28.3,34,22,31,34,1,1,0,0,0,0,1,1,4,1
0.703881,10.0,12.62602,28.3,34,22,31,36,1,1,0,0,0,0,1,1,4,1
0.70273,10.0,12.47346,28.3,34,22,31,34,1,1,0,0,0,0,1,1,4,1
0.70273,10.0,12.56041,28.4,34,21,31,34,1,1,0,0,0,0,1,1,4,1
0.699285,10.0,12.73614,28.4,34,21,31,35,1,1,0,0,0,0,1,1,4,1
0.703881,10.0,12.28002,28.4,34,22,32,34,1,1,0,0,0,0,1,1,4,1
0.70273,10.0,11.90211,28.4,34,23,32,34,1,1,0,0,0,0,1,1,4,1
0.696995,10.0,13.53463,28.4,34,23,33,35,1,1,0,0,0,0,1,1,4,1
0.691294,10.0,13.81995,28.4,34,23,33,36,1,1,0,0,0,0,1,1,4,1
0.690158,10.0,13.79593,28.4,34,22,32,35,1,1,0,0,0,0,1,1,4,1
0.682244,10.0,13.9892,28.4,34,21,32,36,1,1,0,0,0,0,1,1,4,1
0.686758,10.0,14.50982,28.4,34,22,33,36,1,1,0,0,0,0,1,1,4,1
0.661093,10.0,15.63903,28.3,34,22,33,37,1,1,0,0,0,0,1,1,4,1
0.682244,10.0,14.79042,28.3,34,22,33,37,1,1,0,0,0,0,1,1,4,1
0.691294,10.0,14.68774,28.2,34,23,32,35,1,1,0,0,0,0,1,1,4,1
0.674395,10.0,15.05037,28.1,34,23,32,35,1,1,0,0,0,0,1,1,4,1
0.678872,10.0,14.71334,28.1,34,22,32,36,1,1,0,0,0,0,1,1,4,1
0.665506,10.0,14.33411,28.0,35,23,33,37,1,1,0,0,0,0,0,0,2,0
0.666612,10.0,13.96489,27.9,35,24,33,37,1,1,0,0,0,0,0,0,2,0
0.666612,10.0,13.81995,27.8,35,24,33,37,1,1,0,0,0,0,0,0,2,0
0.662194,10.0,13.70033,27.7,35,23,32,36,1,1,0,0,0,0,0,0,2,0
0.66772,10.0,13.55818,27.6,35,23,33,38,1,1,0,0,0,0,0,0,2,0
0.654513,10.0,13.91641,27.6,35,21,32,35,1,1,0,0,0,0,0,0,2,0
0.665506,10.0,13.58176,27.6,35,22,34,38,1,1,0,0,0,0,0,0,2,0
0.659993,10.0,13.37097,27.6,35,22,34,38,1,1,0,0,0,0,0,0,2,0
0.654513,10.0,13.44086,27.6,35,23,33,38,1,1,0,0,0,0,0,0,2,0
0.645813,10.0,14.43425,27.6,35,23,33,38,1,1,0,0,0,0,0,0,2,0
0.80314,10.0,12.30136,27.6,36,22,32,38,1,1,0,0,0,0,0,0,2,0
50.0,10.0,0.68168,25.4,62,15,21,21,1,0,0,0,0,2,0,1,4,1
50.0,10.0,1.190498,25.4,62,11,20,20,1,0,0,0,0,2,0,1,4,1
50.0,10.0,2.018269,25.4,62,11,20,20,1,0,0,0,0,2,0,1,4,1
50.0,10.0,2.688581,25.4,62,11,20,20,1,0,0,0,0,2,0,1,4,1
32.61188,10.0,3.377357,25.4,62,12,20,20,1,0,0,0,0,2,0,1,4,1
19.08943,10.0,4.371806,25.4,62,12,20,20,1,0,0,0,0,2,0,1,4,1
15.23619,10.0,4.908572,25.5,62,12,20,20,1,0,0,0,0,2,0,1,4,1
12.37098,10.0,5.332703,25.5,62,16,27,27,1,0,0,0,0,2,0,1,4,1
10.21629,10.0,5.937052,25.5,62,20,31,33,1,1,0,0,0,2,0,1,5,2
8.91603,10.0,6.300878,25.5,62,21,31,35,1,1,0,0,0,2,0,1,5,2
7.64312,10.0,7.114567,25.6,62,21,31,35,1,1,0,0,0,1,0,1,4,1
7.152685,10.0,7.139885,25.6,62,22,32,36,1,1,0,0,0,1,0,1,4,1
6.594396,10.0,7.267715,25.7,62,22,32,35,1,1,0,0,0,1,0,1,4,1
6.089657,10.0,7.583144,25.7,62,22,32,35,1,1,0,0,0,1,0,1,4,1
5.66686,10.0,7.772944,25.8,62,22,31,34,1,1,0,0,0,1,0,1,4,1
5.279345,10.0,7.841792,25.8,62,22,32,34,1,1,0,0,0,1,0,1,4,1
5.051439,10.0,8.037601,25.9,62,22,32,34,1,1,0,0,0,1,0,1,4,1
4.500832,10.0,8.698488,26.0,62,22,32,34,1,1,0,0,0,1,0,1,4,1
4.447781,10.0,8.310662,26.0,62,23,33,36,1,1,0,0,0,1,0,1,4,1
4.3056,10.0,8.457853,26.1,62,23,32,34,1,1,0,0,0,1,0,1,4,1
4.126144,10.0,8.443026,26.2,62,21,31,33,1,1,0,0,0,1,0,1,4,1
3.926577,10.0,8.637731,26.3,61,21,31,33,1,1,0,0,0,1,0,1,4,1
3.797805,10.0,8.836679,26.3,61,21,31,33,1,1,0,0,0,1,0,1,4,1
3.579883,10.0,8.976951,26.4,61,22,32,34,1,1,0,0,0,1,0,1,4,1
3.483661,10.0,8.883203,26.5,61,21,31,33,1,1,0,0,0,1,0,1,4,1
3.429267,10.0,8.775006,26.6,61,21,31,34,1,1,0,0,0,1,0,1,4,1
3.271623,10.0,8.914349,26.7,61,22,32,35,1,1,0,0,0,1,0,1,4,1
3.220854,10.0,9.103414,26.8,60,22,31,34,1,1,0,0,0,1,0,1,4,1
3.121869,10.0,8.976951,26.8,60,21,31,33,1,1,0,0,0,1,0,1,4,1
3.073617,10.0,9.103414,26.9,60,21,31,33,1,1,0,0,0,1,0,1,4,1
2.996383,10.0,8.961261,27.0,60,21,31,33,1,1,0,0,0,1,0,1,4,1
2.929477,10.0,9.055792,27.1,60,22,32,34,1,1,0,0,0,1,0,1,4,1
2.85209,10.0,9.119339,27.2,60,21,31,33,1,1,0,0,0,1,0,1,4,1
2.513666,10.0,9.830036,27.6,59,22,31,34,1,1,0,0,0,1,0,1,4,1
2.485675,10.0,9.296304,27.7,59,21,31,34,1,1,0,0,0,1,0,1,4,1
2.434052,10.0,9.215465,27.8,58,21,31,33,1,1,0,0,0,1,0,1,4,1
2.413712,10.0,8.992666,27.8,58,21,32,34,1,1,0,0,0,1,0,1,4,1
2.383525,10.0,9.231577,27.9,58,21,32,34,1,1,0,0,0,1,0,1,4,1
2.363614,10.0,9.377822,28.0,58,21,32,34,1,1,0,0,0,1,0,1,4,1
2.327547,10.0,9.119339,28.1,58,21,32,34,1,1,0,0,0,1,1,1,5,2
2.269723,10.0,9.215465,28.1,58,21,32,34,1,1,0,0,0,1,1,1,5,2
2.282446,10.0,9.24772,28.2,57,20,31,33,1,1,0,0,0,1,1,1,5,2
2.222641,10.0,9.410623,28.2,57,20,31,34,1,1,0,0,0,1,1,1,5,2
2.207165,10.0,9.215465,28.3,57,20,29,33,1,0,0,0,0,1,1,1,4,1
2.179579,10.0,9.151278,28.3,57,20,29,33,1,0,0,0,0,1,1,1,4,1
2.155346,10.0,9.215465,28.4,57,20,29,33,1,0,0,0,0,1,1,1,4,1
2.110627,10.0,9.039973,28.5,57,22,30,34,1,1,0,0,0,1,1,1,5,2
2.125431,10.0,9.055792,28.5,57,22,30,34,1,1,0,0,0,1,1,1,5,2
1.98465,10.0,9.183317,28.6,57,21,29,33,1,0,0,0,0,1,1,1,4,1
1.924439,10.0,9.135297,28.6,56,21,30,33,1,1,0,0,0,1,1,1,5,2
1.905653,10.0,9.559588,28.7,56,20,29,30,1,0,0,0,0,1,1,1,4,1
1.913683,10.0,9.744739,28.7,56,20,30,32,1,1,0,0,0,1,1,1,5,2
1.892344,10.0,9.609744,28.8,55,20,30,31,1,1,0,0,0,1,1,0,4,1
1.83999,10.0,9.88156,28.8,54,20,30,31,1,1,0,0,0,1,1,0,4,1
1.829687,10.0,9.847184,28.8,54,20,30,32,1,1,0,0,0,1,1,0,4,1
1.824556,10.0,9.898794,28.9,54,21,32,34,1,1,0,0,0,1,1,0,4,1
1.789019,10.0,10.16081,28.9,53,21,31,33,1,1,0,0,0,1,1,0,4,1
1.766522,10.0,10.23181,28.9,53,20,30,31,1,1,0,0,0,1,1,0,4,1
1.783997,10.0,9.968017,28.9,53,20,29,31,1,0,0,0,0,1,1,0,3,0
1.727184,10.0,10.16081,28.9,53,20,29,31,1,0,0,0,0,0,1,0,2,0
1.754139,10.0,9.968017,28.9,53,20,29,31,1,0,0,0,0,1,1,0,3,0
1.739388,10.0,10.03771,28.9,53,20,29,30,1,0,0,0,0,0,1,0,2,0
1.703016,10.0,10.09029,28.8,53,20,29,30,1,0,0,0,0,0,1,0,2,0
1.707825,10.0,10.19625,28.8,53,20,29,30,1,0,0,0,0,0,1,0,2,0
1.676797,10.0,10.07273,28.8,53,20,29,30,1,0,0,0,0,0,1,0,2,0
1.700616,10.0,9.88156,28.8,53,19,31,33,1,1,0,0,0,0,1,0,3,0
1.650954,10.0,9.88156,28.8,53,20,32,34,1,1,0,0,0,0,1,0,3,0
1.676797,10.0,9.727764,28.8,53,19,30,31,1,1,0,0,0,0,1,0,3,0
1.641649,10.0,9.830036,28.8,53,20,30,31,1,1,0,0,0,0,1,0,3,0
1.657966,10.0,9.933346,28.8,53,27,43,51,1,1,1,0,0,0,1,0,4,1
1.643971,10.0,9.812921,28.7,53,29,44,52,1,1,1,0,0,0,1,0,4,1
1.620889,10.0,9.916056,28.7,53,29,44,52,1,1,1,0,0,0,1,0,4,1
1.632392,10.0,9.985395,28.7,53,32,47,57,1,1,1,0,0,0,1,0,4,1
1.607183,10.0,9.950667,28.7,53,33,49,59,1,1,1,0,0,0,1,0,4,1
1.614023,10.0,9.898794,28.7,53,33,50,60,1,1,1,0,0,0,1,0,4,1
1.602639,10.0,9.778769,28.6,53,35,53,65,1,1,1,0,0,0,1,0,4,1
1.607183,10.0,10.03771,28.6,53,37,54,66,2,1,1,0,0,0,1,0,5,2
1.591329,10.0,9.812921,28.6,53,41,61,70,2,2,1,0,0,0,1,0,6,2
1.591329,10.0,9.898794,28.5,53,42,63,71,2,2,1,0,0,0,1,0,6,2
1.591329,10.0,9.950667,28.5,53,59,89,93,2,2,1,0,0,0,1,0,6,2
1.56005,10.0,10.33921,28.5,53,60,91,94,2,2,1,0,0,0,1,0,6,2
1.591329,10.0,9.744739,28.5,53,67,101,104,2,2,2,0,0,0,1,0,7,2
1.571156,10.0,9.476554,28.4,54,68,101,105,2,2,2,0,0,0,1,0,7,2
1.571156,10.0,9.460031,28.4,54,73,111,115,2,2,2,0,0,0,1,0,7,2
1.520659,10.0,10.33921,28.4,54,73,108,112,2,2,2,0,0,0,1,0,7,2
1.568929,10.0,9.559588,28.4,54,73,110,114,2,2,2,0,0,0,1,0,7,2
1.555628,10.0,9.643323,28.5,54,84,131,138,2,2,2,0,0,0,1,0,7,2
1.54243,10.0,9.727764,28.5,54,83,132,138,2,2,2,0,0,0,1,0,7,2
1.564484,10.0,9.526291,28.5,54,90,142,147,2,2,2,0,0,0,1,0,7,2
1.549016,10.0,9.643323,28.5,54,91,143,147,2,2,2,0,0,0,1,0,7,2
1.549016,10.0,9.427062,28.5,54,102,162,168,2,2,2,0,0,0,1,0,7,2
1.499168,10.0,9.985395,28.5,54,103,164,170,2,2,2,0,0,0,1,0,7,2
1.535869,10.0,9.476554,28.5,54,132,221,232,2,2,2,0,0,0,1,0,7,2
1.535869,10.0,9.215465,28.5,54,143,238,249,2,2,2,0,0,0,1,0,7,2
1.546818,10.0,9.377822,28.5,54,146,242,253,2,2,2,0,0,0,1,0,7,2
1.531509,10.0,9.24772,28.5,54,147,243,255,2,2,2,0,0,0,1,0,7,2
1.533688,10.0,9.215465,28.5,54,148,246,257,2,2,2,0,0,0,1,0,7,2
1.535869,10.0,9.215465,28.5,54,147,244,256,2,2,2,0,0,0,1,0,7,2
1.551217,10.0,9.055792,28.5,53,148,247,259,2,2,2,0,0,0,1,0,7,2
1.524991,10.0,9.199377,28.5,53,149,250,262,2,2,2,0,0,0,1,0,7,2
1.544622,10.0,9.039973,28.5,53,150,251,264,2,2,2,0,0,0,1,0,7,2
1.54024,10.0,8.945597,28.6,53,151,255,267,2,2,2,0,0,0,1,0,7,2
1.555628,10.0,9.024178,28.6,53,152,257,269,2,2,2,0,0,0,1,0,7,2
1.54243,10.0,8.898762,28.6,53,161,272,284,2,2,2,0,0,0,1,0,7,2
1.566705,10.0,8.713742,28.7,53,162,282,294,2,2,2,0,0,0,1,0,7,2
1.555628,10.0,8.744323,28.8,53,166,289,302,2,2,2,0,0,0,1,0,7,2
1.557837,10.0,8.562348,28.8,53,188,347,363,2,2,2,0,0,0,1,0,7,2
1.553421,10.0,8.744323,28.9,53,200,421,440,2,2,2,0,0,0,1,0,7,2
1.571156,10.0,8.472709,28.9,53,200,424,443,2,2,2,0,0,0,1,0,7,2
1.571156,10.0,8.18025,29.0,53,200,478,506,2,2,2,0,0,0,1,0,7,2
1.557837,10.0,8.413441,29.0,53,200,474,504,2,2,2,0,0,0,1,0,7,2
1.575619,10.0,8.266978,29.0,53,200,500,560,2,2,2,0,0,0,1,0,7,2
1.589076,10.0,8.354565,29.1,53,200,500,561,2,2,2,0,0,0,1,0,7,2
1.589076,10.0,8.237974,29.1,53,200,500,579,2,2,2,0,0,0,1,0,7,2
1.598107,10.0,8.122909,29.1,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.607183,10.0,8.223506,29.1,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.623184,10.0,8.065944,29.1,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.625481,10.0,8.023465,29.1,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.616309,10.0,8.151532,29.2,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.641649,10.0,7.855629,29.2,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.665004,10.0,7.981195,29.2,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.660309,10.0,7.897277,29.2,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.665004,10.0,7.786668,29.3,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.681536,10.0,7.925158,29.3,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.688667,10.0,7.650431,29.3,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.727184,10.0,7.704659,29.3,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.727184,10.0,7.745564,29.3,52,200,500,600,2,2,2,0,0,0,1,0,7,2
1.756609,10.0,7.583144,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.759083,10.0,7.583144,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.809245,10.0,7.345416,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.819439,10.0,7.358441,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.82712,10.0,7.397642,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.858155,10.0,7.384553,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.881761,10.0,7.29353,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.894999,10.0,7.306471,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.911003,10.0,7.358441,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.940682,10.0,7.397642,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.970807,10.0,7.152575,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
1.993,10.0,7.064181,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.018258,10.0,7.280612,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.032425,10.0,7.114567,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.055295,10.0,7.10194,29.3,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.055295,10.0,7.051636,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.081325,10.0,7.001656,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.101794,10.0,7.01412,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.11358,10.0,6.91497,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.128404,10.0,6.804952,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.164402,10.0,6.817096,29.4,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.179579,10.0,6.865873,29.5,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.14333,10.0,7.267715,29.5,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.260228,10.0,6.636971,29.5,52,200,500,600,2,2,2,0,0,1,1,0,8,2
2.250772,10.0,6.648844,29.5,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.266554,10.0,6.744522,29.5,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.288835,10.0,6.720487,29.5,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.317807,10.0,6.672648,29.5,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.317807,10.0,6.613283,29.5,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.36692,10.0,6.636971,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.376869,10.0,6.720487,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.38686,10.0,6.696529,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.390199,10.0,6.519295,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.40697,10.0,6.613283,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.440872,10.0,6.519295,29.6,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.434052,10.0,6.744522,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.458005,10.0,6.554398,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.489156,10.0,6.566137,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.503131,10.0,6.636971,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.54198,10.0,6.613283,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.538423,10.0,6.601468,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.53487,10.0,6.672648,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.581451,10.0,6.554398,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.595961,10.0,6.601468,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.599602,10.0,6.554398,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.625236,10.0,6.519295,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.606899,10.0,6.625118,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.643706,10.0,6.530976,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.632608,10.0,6.660736,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.647416,10.0,6.507631,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.647416,10.0,6.613283,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.603248,10.0,7.026604,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.711332,10.0,6.589673,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.715141,10.0,6.589673,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.726603,10.0,6.625118,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.780772,10.0,6.566137,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
2.996383,10.0,6.357708,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.108629,10.0,6.177448,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.121869,10.0,6.244503,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.121869,10.0,6.357708,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.170943,10.0,6.255742,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.216281,10.0,6.18858,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.198061,10.0,6.357708,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.262329,10.0,6.266998,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.225434,10.0,6.323555,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
3.294988,10.0,6.199728,29.7,51,200,500,600,2,2,2,0,0,1,1,0,8,2
